modified	OMwB_Column	0	OMwB_Column	8	OMwB_Column	8	OMwB_Column	23	OMwB_Column	3	OMwB_Column	0	OMwB_Column	61	OMwB_Column	61	OMwB_Column	0	OMwB_Column	44	OMwB_Column	OMwB_Row
id	OMwB_Column	0	OMwB_Column	1	OMwB_Column	4	OMwB_Column	10	OMwB_Column	0	OMwB_Column	0	OMwB_Column	56	OMwB_Column	56	OMwB_Column	0	OMwB_Column	46	OMwB_Column	OMwB_Row
name	OMwB_Column	0	OMwB_Column	2	OMwB_Column	256	OMwB_Column	0	OMwB_Column	0	OMwB_Column	0	OMwB_Column	256	OMwB_Column	231	OMwB_Column	0	OMwB_Column	46	OMwB_Column	OMwB_Row
issuer	OMwB_Column	0	OMwB_Column	3	OMwB_Column	884	OMwB_Column	0	OMwB_Column	0	OMwB_Column	0	OMwB_Column	165	OMwB_Column	165	OMwB_Column	0	OMwB_Column	46	OMwB_Column	OMwB_Row
snum	OMwB_Column	0	OMwB_Column	4	OMwB_Column	16	OMwB_Column	0	OMwB_Column	0	OMwB_Column	0	OMwB_Column	165	OMwB_Column	165	OMwB_Column	0	OMwB_Column	46	OMwB_Column	OMwB_Row
thumbprint	OMwB_Column	0	OMwB_Column	5	OMwB_Column	32	OMwB_Column	0	OMwB_Column	0	OMwB_Column	0	OMwB_Column	165	OMwB_Column	165	OMwB_Column	0	OMwB_Column	46	OMwB_Column	OMwB_Row
pkey	OMwB_Column	0	OMwB_Column	6	OMwB_Column	2000	OMwB_Column	0	OMwB_Column	0	OMwB_Column	1	OMwB_Column	165	OMwB_Column	165	OMwB_Column	0	OMwB_Column	46	OMwB_Column	OMwB_Row
encrtype	OMwB_Column	0	OMwB_Column	7	OMwB_Column	2	OMwB_Column	0	OMwB_Column	0	OMwB_Column	0	OMwB_Column	175	OMwB_Column	175	OMwB_Column	0	OMwB_Column	46	OMwB_Column	OMwB_Row
cert	OMwB_Column	0	OMwB_Column	8	OMwB_Column	-1	OMwB_Column	0	OMwB_Column	0	OMwB_Column	0	OMwB_Column	165	OMwB_Column	165	OMwB_Column	0	OMwB_Column	46	OMwB_Column	OMwB_Row
status	OMwB_Column	0	OMwB_Column	9	OMwB_Column	4	OMwB_Column	10	OMwB_Column	0	OMwB_Column	0	OMwB_Column	56	OMwB_Column	56	OMwB_Column	0	OMwB_Column	46	OMwB_Column	OMwB_Row
class	OMwB_Column	0	OMwB_Column	1	OMwB_Column	1	OMwB_Column	3	OMwB_Column	0	OMwB_Column	0	OMwB_Column	48	OMwB_Column	48	OMwB_Column	0	OMwB_Column	49	OMwB_Column	OMwB_Row
id	OMwB_Column	0	OMwB_Column	2	OMwB_Column	4	OMwB_Column	10	OMwB_Column	0	OMwB_Column	0	OMwB_Column	56	OMwB_Column	56	OMwB_Column	0	OMwB_Column	49	OMwB_Column	OMwB_Row
subid	OMwB_Column	0	OMwB_Column	3	OMwB_Column	4	OMwB_Column	10	OMwB_Column	0	OMwB_Column	0	OMwB_Column	56	OMwB_Column	56	OMwB_Column	0	OMwB_Column	49	OMwB_Column	OMwB_Row
name	OMwB_Column	0	OMwB_Column	4	OMwB_Column	256	OMwB_Column	0	OMwB_Column	0	OMwB_Column	0	OMwB_Column	256	OMwB_Column	231	OMwB_Column	0	OMwB_Column	49	OMwB_Column	OMwB_Row
value	OMwB_Column	0	OMwB_Column	5	OMwB_Column	8016	OMwB_Column	0	OMwB_Column	0	OMwB_Column	1	OMwB_Column	98	OMwB_Column	98	OMwB_Column	0	OMwB_Column	49	OMwB_Column	OMwB_Row
id	OMwB_Column	0	OMwB_Column	1	OMwB_Column	4	OMwB_Column	10	OMwB_Column	0	OMwB_Column	0	OMwB_Column	56	OMwB_Column	56	OMwB_Column	0	OMwB_Column	50	OMwB_Column	OMwB_Row
schid	OMwB_Column	0	OMwB_Column	2	OMwB_Column	4	OMwB_Column	10	OMwB_Column	0	OMwB_Column	0	OMwB_Column	56	OMwB_Column	56	OMwB_Column	0	OMwB_Column	50	OMwB_Column	OMwB_Row
name	OMwB_Column	0	OMwB_Column	3	OMwB_Column	256	OMwB_Column	0	OMwB_Column	0	OMwB_Column	0	OMwB_Column	256	OMwB_Column	231	OMwB_Column	0	OMwB_Column	50	OMwB_Column	OMwB_Row
xtype	OMwB_Column	0	OMwB_Column	4	OMwB_Column	1	OMwB_Column	3	OMwB_Column	0	OMwB_Column	0	OMwB_Column	48	OMwB_Column	48	OMwB_Column	0	OMwB_Column	50	OMwB_Column	OMwB_Row
length	OMwB_Column	0	OMwB_Column	5	OMwB_Column	2	OMwB_Column	5	OMwB_Column	0	OMwB_Column	0	OMwB_Column	52	OMwB_Column	52	OMwB_Column	0	OMwB_Column	50	OMwB_Column	OMwB_Row
prec	OMwB_Column	0	OMwB_Column	6	OMwB_Column	1	OMwB_Column	3	OMwB_Column	0	OMwB_Column	0	OMwB_Column	48	OMwB_Column	48	OMwB_Column	0	OMwB_Column	50	OMwB_Column	OMwB_Row
scale	OMwB_Column	0	OMwB_Column	7	OMwB_Column	1	OMwB_Column	3	OMwB_Column	0	OMwB_Column	0	OMwB_Column	48	OMwB_Column	48	OMwB_Column	0	OMwB_Column	50	OMwB_Column	OMwB_Row
collationid	OMwB_Column	0	OMwB_Column	8	OMwB_Column	4	OMwB_Column	10	OMwB_Column	0	OMwB_Column	0	OMwB_Column	56	OMwB_Column	56	OMwB_Column	0	OMwB_Column	50	OMwB_Column	OMwB_Row
status	OMwB_Column	0	OMwB_Column	9	OMwB_Column	4	OMwB_Column	10	OMwB_Column	0	OMwB_Column	0	OMwB_Column	56	OMwB_Column	56	OMwB_Column	0	OMwB_Column	50	OMwB_Column	OMwB_Row
created	OMwB_Column	0	OMwB_Column	10	OMwB_Column	8	OMwB_Column	23	OMwB_Column	3	OMwB_Column	0	OMwB_Column	61	OMwB_Column	61	OMwB_Column	0	OMwB_Column	50	OMwB_Column	OMwB_Row
modified	OMwB_Column	0	OMwB_Column	11	OMwB_Column	8	OMwB_Column	23	OMwB_Column	3	OMwB_Column	0	OMwB_Column	61	OMwB_Column	61	OMwB_Column	0	OMwB_Column	50	OMwB_Column	OMwB_Row
dflt	OMwB_Column	0	OMwB_Column	12	OMwB_Column	4	OMwB_Column	10	OMwB_Column	0	OMwB_Column	0	OMwB_Column	56	OMwB_Column	56	OMwB_Column	0	OMwB_Column	50	OMwB_Column	OMwB_Row
chk	OMwB_Column	0	OMwB_Column	13	OMwB_Column	4	OMwB_Column	10	OMwB_Column	0	OMwB_Column	0	OMwB_Column	56	OMwB_Column	56	OMwB_Column	0	OMwB_Column	50	OMwB_Column	OMwB_Row
class	OMwB_Column	0	OMwB_Column	1	OMwB_Column	1	OMwB_Column	3	OMwB_Column	0	OMwB_Column	0	OMwB_Column	48	OMwB_Column	48	OMwB_Column	0	OMwB_Column	51	OMwB_Column	OMwB_Row
idmajor	OMwB_Column	0	OMwB_Column	2	OMwB_Column	4	OMwB_Column	10	OMwB_Column	0	OMwB_Column	0	OMwB_Column	56	OMwB_Column	56	OMwB_Column	0	OMwB_Column	51	OMwB_Column	OMwB_Row
subid	OMwB_Column	0	OMwB_Column	3	OMwB_Column	4	OMwB_Column	10	OMwB_Column	0	OMwB_Column	0	OMwB_Column	56	OMwB_Column	56	OMwB_Column	0	OMwB_Column	51	OMwB_Column	OMwB_Row
name	OMwB_Column	0	OMwB_Column	4	OMwB_Column	256	OMwB_Column	0	OMwB_Column	0	OMwB_Column	1	OMwB_Column	256	OMwB_Column	231	OMwB_Column	0	OMwB_Column	51	OMwB_Column	OMwB_Row
xtype	OMwB_Column	0	OMwB_Column	5	OMwB_Column	1	OMwB_Column	3	OMwB_Column	0	OMwB_Column	0	OMwB_Column	48	OMwB_Column	48	OMwB_Column	0	OMwB_Column	51	OMwB_Column	OMwB_Row
utype	OMwB_Column	0	OMwB_Column	6	OMwB_Column	4	OMwB_Column	10	OMwB_Column	0	OMwB_Column	0	OMwB_Column	56	OMwB_Column	56	OMwB_Column	0	OMwB_Column	51	OMwB_Column	OMwB_Row
length	OMwB_Column	0	OMwB_Column	7	OMwB_Column	2	OMwB_Column	5	OMwB_Column	0	OMwB_Column	0	OMwB_Column	52	OMwB_Column	52	OMwB_Column	0	OMwB_Column	51	OMwB_Column	OMwB_Row
prec	OMwB_Column	0	OMwB_Column	8	OMwB_Column	1	OMwB_Column	3	OMwB_Column	0	OMwB_Column	0	OMwB_Column	48	OMwB_Column	48	OMwB_Column	0	OMwB_Column	51	OMwB_Column	OMwB_Row
scale	OMwB_Column	0	OMwB_Column	9	OMwB_Column	1	OMwB_Column	3	OMwB_Column	0	OMwB_Column	0	OMwB_Column	48	OMwB_Column	48	OMwB_Column	0	OMwB_Column	51	OMwB_Column	OMwB_Row
collationid	OMwB_Column	0	OMwB_Column	10	OMwB_Column	4	OMwB_Column	10	OMwB_Column	0	OMwB_Column	0	OMwB_Column	56	OMwB_Column	56	OMwB_Column	0	OMwB_Column	51	OMwB_Column	OMwB_Row
status	OMwB_Column	0	OMwB_Column	11	OMwB_Column	4	OMwB_Column	10	OMwB_Column	0	OMwB_Column	0	OMwB_Column	56	OMwB_Column	56	OMwB_Column	0	OMwB_Column	51	OMwB_Column	OMwB_Row
intprop	OMwB_Column	0	OMwB_Column	12	OMwB_Column	4	OMwB_Column	10	OMwB_Column	0	OMwB_Column	0	OMwB_Column	56	OMwB_Column	56	OMwB_Column	0	OMwB_Column	51	OMwB_Column	OMwB_Row
id	OMwB_Column	0	OMwB_Column	1	OMwB_Column	4	OMwB_Column	10	OMwB_Column	0	OMwB_Column	0	OMwB_Column	56	OMwB_Column	56	OMwB_Column	0	OMwB_Column	54	OMwB_Column	OMwB_Row
indid	OMwB_Column	0	OMwB_Column	2	OMwB_Column	4	OMwB_Column	10	OMwB_Column	0	OMwB_Column	0	OMwB_Column	56	OMwB_Column	56	OMwB_Column	0	OMwB_Column	54	OMwB_Column	OMwB_Row
name	OMwB_Column	0	OMwB_Column	3	OMwB_Column	256	OMwB_Column	0	OMwB_Column	0	OMwB_Column	1	OMwB_Column	256	OMwB_Column	231	OMwB_Column	0	OMwB_Column	54	OMwB_Column	OMwB_Row
status	OMwB_Column	0	OMwB_Column	4	OMwB_Column	4	OMwB_Column	10	OMwB_Column	0	OMwB_Column	0	OMwB_Column	56	OMwB_Column	56	OMwB_Column	0	OMwB_Column	54	OMwB_Column	OMwB_Row
intprop	OMwB_Column	0	OMwB_Column	5	OMwB_Column	4	OMwB_Column	10	OMwB_Column	0	OMwB_Column	0	OMwB_Column	56	OMwB_Column	56	OMwB_Column	0	OMwB_Column	54	OMwB_Column	OMwB_Row
fillfact	OMwB_Column	0	OMwB_Column	6	OMwB_Column	1	OMwB_Column	3	OMwB_Column	0	OMwB_Column	0	OMwB_Column	48	OMwB_Column	48	OMwB_Column	0	OMwB_Column	54	OMwB_Column	OMwB_Row
type	OMwB_Column	0	OMwB_Column	7	OMwB_Column	1	OMwB_Column	3	OMwB_Column	0	OMwB_Column	0	OMwB_Column	48	OMwB_Column	48	OMwB_Column	0	OMwB_Column	54	OMwB_Column	OMwB_Row
tinyprop	OMwB_Column	0	OMwB_Column	8	OMwB_Column	1	OMwB_Column	3	OMwB_Column	0	OMwB_Column	0	OMwB_Column	48	OMwB_Column	48	OMwB_Column	0	OMwB_Column	54	OMwB_Column	OMwB_Row
dataspace	OMwB_Column	0	OMwB_Column	9	OMwB_Column	4	OMwB_Column	10	OMwB_Column	0	OMwB_Column	0	OMwB_Column	56	OMwB_Column	56	OMwB_Column	0	OMwB_Column	54	OMwB_Column	OMwB_Row
lobds	OMwB_Column	0	OMwB_Column	10	OMwB_Column	4	OMwB_Column	10	OMwB_Column	0	OMwB_Column	0	OMwB_Column	56	OMwB_Column	56	OMwB_Column	0	OMwB_Column	54	OMwB_Column	OMwB_Row
rowset	OMwB_Column	0	OMwB_Column	11	OMwB_Column	8	OMwB_Column	19	OMwB_Column	0	OMwB_Column	0	OMwB_Column	127	OMwB_Column	127	OMwB_Column	0	OMwB_Column	54	OMwB_Column	OMwB_Row
idmajor	OMwB_Column	0	OMwB_Column	1	OMwB_Column	4	OMwB_Column	10	OMwB_Column	0	OMwB_Column	0	OMwB_Column	56	OMwB_Column	56	OMwB_Column	0	OMwB_Column	55	OMwB_Column	OMwB_Row
idminor	OMwB_Column	0	OMwB_Column	2	OMwB_Column	4	OMwB_Column	10	OMwB_Column	0	OMwB_Column	0	OMwB_Column	56	OMwB_Column	56	OMwB_Column	0	OMwB_Column	55	OMwB_Column	OMwB_Row
subid	OMwB_Column	0	OMwB_Column	3	OMwB_Column	4	OMwB_Column	10	OMwB_Column	0	OMwB_Column	0	OMwB_Column	56	OMwB_Column	56	OMwB_Column	0	OMwB_Column	55	OMwB_Column	OMwB_Row
status	OMwB_Column	0	OMwB_Column	4	OMwB_Column	4	OMwB_Column	10	OMwB_Column	0	OMwB_Column	0	OMwB_Column	56	OMwB_Column	56	OMwB_Column	0	OMwB_Column	55	OMwB_Column	OMwB_Row
intprop	OMwB_Column	0	OMwB_Column	5	OMwB_Column	4	OMwB_Column	10	OMwB_Column	0	OMwB_Column	0	OMwB_Column	56	OMwB_Column	56	OMwB_Column	0	OMwB_Column	55	OMwB_Column	OMwB_Row
tinyprop1	OMwB_Column	0	OMwB_Column	6	OMwB_Column	1	OMwB_Column	3	OMwB_Column	0	OMwB_Column	0	OMwB_Column	48	OMwB_Column	48	OMwB_Column	0	OMwB_Column	55	OMwB_Column	OMwB_Row
tinyprop2	OMwB_Column	0	OMwB_Column	7	OMwB_Column	1	OMwB_Column	3	OMwB_Column	0	OMwB_Column	0	OMwB_Column	48	OMwB_Column	48	OMwB_Column	0	OMwB_Column	55	OMwB_Column	OMwB_Row
class	OMwB_Column	0	OMwB_Column	1	OMwB_Column	1	OMwB_Column	3	OMwB_Column	0	OMwB_Column	0	OMwB_Column	48	OMwB_Column	48	OMwB_Column	0	OMwB_Column	58	OMwB_Column	OMwB_Row
id	OMwB_Column	0	OMwB_Column	2	OMwB_Column	4	OMwB_Column	10	OMwB_Column	0	OMwB_Column	0	OMwB_Column	56	OMwB_Column	56	OMwB_Column	0	OMwB_Column	58	OMwB_Column	OMwB_Row
nsid	OMwB_Column	0	OMwB_Column	3	OMwB_Column	4	OMwB_Column	10	OMwB_Column	0	OMwB_Column	0	OMwB_Column	56	OMwB_Column	56	OMwB_Column	0	OMwB_Column	58	OMwB_Column	OMwB_Row
name	OMwB_Column	0	OMwB_Column	4	OMwB_Column	256	OMwB_Column	0	OMwB_Column	0	OMwB_Column	0	OMwB_Column	256	OMwB_Column	231	OMwB_Column	0	OMwB_Column	58	OMwB_Column	OMwB_Row
status	OMwB_Column	0	OMwB_Column	5	OMwB_Column	4	OMwB_Column	10	OMwB_Column	0	OMwB_Column	0	OMwB_Column	56	OMwB_Column	56	OMwB_Column	0	OMwB_Column	58	OMwB_Column	OMwB_Row
type	OMwB_Column	0	OMwB_Column	6	OMwB_Column	2	OMwB_Column	0	OMwB_Column	0	OMwB_Column	0	OMwB_Column	175	OMwB_Column	175	OMwB_Column	0	OMwB_Column	58	OMwB_Column	OMwB_Row
intprop	OMwB_Column	0	OMwB_Column	7	OMwB_Column	4	OMwB_Column	10	OMwB_Column	0	OMwB_Column	0	OMwB_Column	56	OMwB_Column	56	OMwB_Column	0	OMwB_Column	58	OMwB_Column	OMwB_Row
created	OMwB_Column	0	OMwB_Column	8	OMwB_Column	8	OMwB_Column	23	OMwB_Column	3	OMwB_Column	0	OMwB_Column	61	OMwB_Column	61	OMwB_Column	0	OMwB_Column	58	OMwB_Column	OMwB_Row
modified	OMwB_Column	0	OMwB_Column	9	OMwB_Column	8	OMwB_Column	23	OMwB_Column	3	OMwB_Column	0	OMwB_Column	61	OMwB_Column	61	OMwB_Column	0	OMwB_Column	58	OMwB_Column	OMwB_Row
valclass	OMwB_Column	0	OMwB_Column	1	OMwB_Column	1	OMwB_Column	3	OMwB_Column	0	OMwB_Column	0	OMwB_Column	48	OMwB_Column	48	OMwB_Column	0	OMwB_Column	60	OMwB_Column	OMwB_Row
objid	OMwB_Column	0	OMwB_Column	2	OMwB_Column	4	OMwB_Column	10	OMwB_Column	0	OMwB_Column	0	OMwB_Column	56	OMwB_Column	56	OMwB_Column	0	OMwB_Column	60	OMwB_Column	OMwB_Row
subobjid	OMwB_Column	0	OMwB_Column	3	OMwB_Column	4	OMwB_Column	10	OMwB_Column	0	OMwB_Column	0	OMwB_Column	56	OMwB_Column	56	OMwB_Column	0	OMwB_Column	60	OMwB_Column	OMwB_Row
valnum	OMwB_Column	0	OMwB_Column	4	OMwB_Column	4	OMwB_Column	10	OMwB_Column	0	OMwB_Column	0	OMwB_Column	56	OMwB_Column	56	OMwB_Column	0	OMwB_Column	60	OMwB_Column	OMwB_Row
value	OMwB_Column	0	OMwB_Column	5	OMwB_Column	8016	OMwB_Column	0	OMwB_Column	0	OMwB_Column	1	OMwB_Column	98	OMwB_Column	98	OMwB_Column	0	OMwB_Column	60	OMwB_Column	OMwB_Row
imageval	OMwB_Column	0	OMwB_Column	6	OMwB_Column	-1	OMwB_Column	0	OMwB_Column	0	OMwB_Column	1	OMwB_Column	165	OMwB_Column	165	OMwB_Column	0	OMwB_Column	60	OMwB_Column	OMwB_Row
class	OMwB_Column	0	OMwB_Column	1	OMwB_Column	1	OMwB_Column	3	OMwB_Column	0	OMwB_Column	0	OMwB_Column	48	OMwB_Column	48	OMwB_Column	0	OMwB_Column	64	OMwB_Column	OMwB_Row
id	OMwB_Column	0	OMwB_Column	2	OMwB_Column	4	OMwB_Column	10	OMwB_Column	0	OMwB_Column	0	OMwB_Column	56	OMwB_Column	56	OMwB_Column	0	OMwB_Column	64	OMwB_Column	OMwB_Row
name	OMwB_Column	0	OMwB_Column	3	OMwB_Column	256	OMwB_Column	0	OMwB_Column	0	OMwB_Column	0	OMwB_Column	256	OMwB_Column	231	OMwB_Column	0	OMwB_Column	64	OMwB_Column	OMwB_Row
status	OMwB_Column	0	OMwB_Column	4	OMwB_Column	4	OMwB_Column	10	OMwB_Column	0	OMwB_Column	0	OMwB_Column	56	OMwB_Column	56	OMwB_Column	0	OMwB_Column	64	OMwB_Column	OMwB_Row
type	OMwB_Column	0	OMwB_Column	5	OMwB_Column	2	OMwB_Column	0	OMwB_Column	0	OMwB_Column	0	OMwB_Column	175	OMwB_Column	175	OMwB_Column	0	OMwB_Column	64	OMwB_Column	OMwB_Row
intprop	OMwB_Column	0	OMwB_Column	6	OMwB_Column	4	OMwB_Column	10	OMwB_Column	0	OMwB_Column	0	OMwB_Column	56	OMwB_Column	56	OMwB_Column	0	OMwB_Column	64	OMwB_Column	OMwB_Row
created	OMwB_Column	0	OMwB_Column	7	OMwB_Column	8	OMwB_Column	23	OMwB_Column	3	OMwB_Column	0	OMwB_Column	61	OMwB_Column	61	OMwB_Column	0	OMwB_Column	64	OMwB_Column	OMwB_Row
modified	OMwB_Column	0	OMwB_Column	8	OMwB_Column	8	OMwB_Column	23	OMwB_Column	3	OMwB_Column	0	OMwB_Column	61	OMwB_Column	61	OMwB_Column	0	OMwB_Column	64	OMwB_Column	OMwB_Row
class	OMwB_Column	0	OMwB_Column	1	OMwB_Column	1	OMwB_Column	3	OMwB_Column	0	OMwB_Column	0	OMwB_Column	48	OMwB_Column	48	OMwB_Column	0	OMwB_Column	65	OMwB_Column	OMwB_Row
objid	OMwB_Column	0	OMwB_Column	2	OMwB_Column	4	OMwB_Column	10	OMwB_Column	0	OMwB_Column	0	OMwB_Column	56	OMwB_Column	56	OMwB_Column	0	OMwB_Column	65	OMwB_Column	OMwB_Row
indexid	OMwB_Column	0	OMwB_Column	3	OMwB_Column	4	OMwB_Column	10	OMwB_Column	0	OMwB_Column	0	OMwB_Column	56	OMwB_Column	56	OMwB_Column	0	OMwB_Column	65	OMwB_Column	OMwB_Row
rowsetnum	OMwB_Column	0	OMwB_Column	4	OMwB_Column	4	OMwB_Column	10	OMwB_Column	0	OMwB_Column	0	OMwB_Column	56	OMwB_Column	56	OMwB_Column	0	OMwB_Column	65	OMwB_Column	OMwB_Row
rowsetid	OMwB_Column	0	OMwB_Column	5	OMwB_Column	8	OMwB_Column	19	OMwB_Column	0	OMwB_Column	0	OMwB_Column	127	OMwB_Column	127	OMwB_Column	0	OMwB_Column	65	OMwB_Column	OMwB_Row
id	OMwB_Column	0	OMwB_Column	1	OMwB_Column	4	OMwB_Column	10	OMwB_Column	0	OMwB_Column	0	OMwB_Column	56	OMwB_Column	56	OMwB_Column	0	OMwB_Column	67	OMwB_Column	OMwB_Row
name	OMwB_Column	0	OMwB_Column	2	OMwB_Column	256	OMwB_Column	0	OMwB_Column	0	OMwB_Column	0	OMwB_Column	256	OMwB_Column	231	OMwB_Column	0	OMwB_Column	67	OMwB_Column	OMwB_Row
scid	OMwB_Column	0	OMwB_Column	3	OMwB_Column	4	OMwB_Column	10	OMwB_Column	0	OMwB_Column	0	OMwB_Column	56	OMwB_Column	56	OMwB_Column	0	OMwB_Column	67	OMwB_Column	OMwB_Row
remsvc	OMwB_Column	0	OMwB_Column	4	OMwB_Column	512	OMwB_Column	0	OMwB_Column	0	OMwB_Column	1	OMwB_Column	231	OMwB_Column	231	OMwB_Column	0	OMwB_Column	67	OMwB_Column	OMwB_Row
status	OMwB_Column	0	OMwB_Column	5	OMwB_Column	4	OMwB_Column	10	OMwB_Column	0	OMwB_Column	0	OMwB_Column	56	OMwB_Column	56	OMwB_Column	0	OMwB_Column	67	OMwB_Column	OMwB_Row
dlgid	OMwB_Column	0	OMwB_Column	1	OMwB_Column	16	OMwB_Column	0	OMwB_Column	0	OMwB_Column	0	OMwB_Column	36	OMwB_Column	36	OMwB_Column	0	OMwB_Column	68	OMwB_Column	OMwB_Row
finitiator	OMwB_Column	0	OMwB_Column	2	OMwB_Column	1	OMwB_Column	1	OMwB_Column	0	OMwB_Column	0	OMwB_Column	104	OMwB_Column	104	OMwB_Column	0	OMwB_Column	68	OMwB_Column	OMwB_Row
tosvc	OMwB_Column	0	OMwB_Column	3	OMwB_Column	512	OMwB_Column	0	OMwB_Column	0	OMwB_Column	1	OMwB_Column	231	OMwB_Column	231	OMwB_Column	0	OMwB_Column	68	OMwB_Column	OMwB_Row
tobrkrinst	OMwB_Column	0	OMwB_Column	4	OMwB_Column	256	OMwB_Column	0	OMwB_Column	0	OMwB_Column	1	OMwB_Column	231	OMwB_Column	231	OMwB_Column	0	OMwB_Column	68	OMwB_Column	OMwB_Row
fromsvc	OMwB_Column	0	OMwB_Column	5	OMwB_Column	512	OMwB_Column	0	OMwB_Column	0	OMwB_Column	1	OMwB_Column	231	OMwB_Column	231	OMwB_Column	0	OMwB_Column	68	OMwB_Column	OMwB_Row
frombrkrinst	OMwB_Column	0	OMwB_Column	6	OMwB_Column	256	OMwB_Column	0	OMwB_Column	0	OMwB_Column	1	OMwB_Column	231	OMwB_Column	231	OMwB_Column	0	OMwB_Column	68	OMwB_Column	OMwB_Row
svccontr	OMwB_Column	0	OMwB_Column	7	OMwB_Column	512	OMwB_Column	0	OMwB_Column	0	OMwB_Column	1	OMwB_Column	231	OMwB_Column	231	OMwB_Column	0	OMwB_Column	68	OMwB_Column	OMwB_Row
msgseqnum	OMwB_Column	0	OMwB_Column	8	OMwB_Column	8	OMwB_Column	19	OMwB_Column	0	OMwB_Column	0	OMwB_Column	127	OMwB_Column	127	OMwB_Column	0	OMwB_Column	68	OMwB_Column	OMwB_Row
msgtype	OMwB_Column	0	OMwB_Column	9	OMwB_Column	512	OMwB_Column	0	OMwB_Column	0	OMwB_Column	1	OMwB_Column	231	OMwB_Column	231	OMwB_Column	0	OMwB_Column	68	OMwB_Column	OMwB_Row
unackmfn	OMwB_Column	0	OMwB_Column	10	OMwB_Column	4	OMwB_Column	10	OMwB_Column	0	OMwB_Column	0	OMwB_Column	56	OMwB_Column	56	OMwB_Column	0	OMwB_Column	68	OMwB_Column	OMwB_Row
status	OMwB_Column	0	OMwB_Column	11	OMwB_Column	4	OMwB_Column	10	OMwB_Column	0	OMwB_Column	0	OMwB_Column	56	OMwB_Column	56	OMwB_Column	0	OMwB_Column	68	OMwB_Column	OMwB_Row
enqtime	OMwB_Column	0	OMwB_Column	12	OMwB_Column	8	OMwB_Column	23	OMwB_Column	3	OMwB_Column	0	OMwB_Column	61	OMwB_Column	61	OMwB_Column	0	OMwB_Column	68	OMwB_Column	OMwB_Row
rsndtime	OMwB_Column	0	OMwB_Column	13	OMwB_Column	8	OMwB_Column	23	OMwB_Column	3	OMwB_Column	1	OMwB_Column	61	OMwB_Column	61	OMwB_Column	0	OMwB_Column	68	OMwB_Column	OMwB_Row
dlgerr	OMwB_Column	0	OMwB_Column	14	OMwB_Column	4	OMwB_Column	10	OMwB_Column	0	OMwB_Column	0	OMwB_Column	56	OMwB_Column	56	OMwB_Column	0	OMwB_Column	68	OMwB_Column	OMwB_Row
msgid	OMwB_Column	0	OMwB_Column	15	OMwB_Column	16	OMwB_Column	0	OMwB_Column	0	OMwB_Column	0	OMwB_Column	36	OMwB_Column	36	OMwB_Column	0	OMwB_Column	68	OMwB_Column	OMwB_Row
hdrpartlen	OMwB_Column	0	OMwB_Column	16	OMwB_Column	2	OMwB_Column	5	OMwB_Column	0	OMwB_Column	0	OMwB_Column	52	OMwB_Column	52	OMwB_Column	0	OMwB_Column	68	OMwB_Column	OMwB_Row
hdrseclen	OMwB_Column	0	OMwB_Column	17	OMwB_Column	2	OMwB_Column	5	OMwB_Column	0	OMwB_Column	0	OMwB_Column	52	OMwB_Column	52	OMwB_Column	0	OMwB_Column	68	OMwB_Column	OMwB_Row
msgenc	OMwB_Column	0	OMwB_Column	18	OMwB_Column	1	OMwB_Column	3	OMwB_Column	0	OMwB_Column	0	OMwB_Column	48	OMwB_Column	48	OMwB_Column	0	OMwB_Column	68	OMwB_Column	OMwB_Row
msgbodylen	OMwB_Column	0	OMwB_Column	19	OMwB_Column	4	OMwB_Column	10	OMwB_Column	0	OMwB_Column	0	OMwB_Column	56	OMwB_Column	56	OMwB_Column	0	OMwB_Column	68	OMwB_Column	OMwB_Row
msgbody	OMwB_Column	0	OMwB_Column	20	OMwB_Column	-1	OMwB_Column	0	OMwB_Column	0	OMwB_Column	1	OMwB_Column	165	OMwB_Column	165	OMwB_Column	0	OMwB_Column	68	OMwB_Column	OMwB_Row
id	OMwB_Column	0	OMwB_Column	1	OMwB_Column	4	OMwB_Column	10	OMwB_Column	0	OMwB_Column	0	OMwB_Column	56	OMwB_Column	56	OMwB_Column	0	OMwB_Column	69	OMwB_Column	OMwB_Row
name	OMwB_Column	0	OMwB_Column	2	OMwB_Column	256	OMwB_Column	0	OMwB_Column	0	OMwB_Column	0	OMwB_Column	256	OMwB_Column	231	OMwB_Column	0	OMwB_Column	69	OMwB_Column	OMwB_Row
remsvc	OMwB_Column	0	OMwB_Column	3	OMwB_Column	512	OMwB_Column	0	OMwB_Column	0	OMwB_Column	1	OMwB_Column	231	OMwB_Column	231	OMwB_Column	0	OMwB_Column	69	OMwB_Column	OMwB_Row
brkrinst	OMwB_Column	0	OMwB_Column	4	OMwB_Column	256	OMwB_Column	0	OMwB_Column	0	OMwB_Column	1	OMwB_Column	231	OMwB_Column	231	OMwB_Column	0	OMwB_Column	69	OMwB_Column	OMwB_Row
addr	OMwB_Column	0	OMwB_Column	5	OMwB_Column	512	OMwB_Column	0	OMwB_Column	0	OMwB_Column	1	OMwB_Column	231	OMwB_Column	231	OMwB_Column	0	OMwB_Column	69	OMwB_Column	OMwB_Row
